s_m,x_m,y_m,kappa
1.360645303612349437e+02,-2.829449788243018205e+01,2.211793365712130566e+01,-8.193227163596210338e-02
1.362388943415676579e+02,-2.815535635151576344e+01,2.222301663391704807e+01,-8.396150837021708335e-02
1.364130859905994839e+02,-2.801487964957106769e+01,2.232601676402940782e+01,-8.613801987294392171e-02
1.365870210543522489e+02,-2.787303777793256998e+01,2.242668597408275488e+01,-8.857108631433605050e-02
1.367606231250879603e+02,-2.772998248801443921e+01,2.252503668831588257e+01,-9.096485761363373723e-02
1.369338256814293402e+02,-2.758567955435350427e+01,2.262082702634657849e+01,-9.239481296203605476e-02
1.371065866093187537e+02,-2.744026710303926819e+01,2.271410916401501723e+01,-9.237042208683429734e-02
1.372789346788894136e+02,-2.729369792108402493e+01,2.280478072507860787e+01,-9.156496348892349812e-02
1.374509148278583268e+02,-2.714607018690995233e+01,2.289300330575953524e+01,-9.052498971640332570e-02
1.376225632240366110e+02,-2.699733954587744478e+01,2.297869092638606858e+01,-8.944914717105724444e-02
1.377939145011449682e+02,-2.684760776474226418e+01,2.306200751467885368e+01,-8.843916406663096530e-02
1.379650007892981591e+02,-2.669683087852363457e+01,2.314285829436745701e+01,-8.720881463564379710e-02
1.381358601852893173e+02,-2.654509723782342334e+01,2.322140659465663859e+01,-8.592307557657241635e-02
1.383065167196044740e+02,-2.639238234255129001e+01,2.329757623077551898e+01,-8.473387544382392222e-02
1.384770065496567497e+02,-2.623875790801175967e+01,2.337151076440943953e+01,-8.337742654695211308e-02
1.386473448591399347e+02,-2.608421089783635338e+01,2.344313730504509152e+01,-8.204097473915970828e-02
1.388175642193283181e+02,-2.592881278498984798e+01,2.351260713379601697e+01,-8.071098425727107895e-02
1.389876923984237180e+02,-2.577253326142645662e+01,2.357984036841343212e+01,-7.917844727239718716e-02
1.391577372320741404e+02,-2.561546319574857122e+01,2.364498819968313725e+01,-7.770205420267592422e-02
1.393277308347191195e+02,-2.545757296524111624e+01,2.370798423170517566e+01,-7.630587784139422625e-02
1.394976813210594742e+02,-2.529893853424839634e+01,2.376896197445563885e+01,-7.486350925185981942e-02
1.396676121254624263e+02,-2.513954160187485343e+01,2.382786100870013613e+01,-7.334058069143173375e-02
1.398375279494531185e+02,-2.497945345681922547e+01,2.388480987221014118e+01,-7.172979309554979033e-02
1.400074543999689070e+02,-2.481865781700170359e+01,2.393976222248351249e+01,-7.021952881331798568e-02
1.401773886498926345e+02,-2.465722579965909489e+01,2.399284096657036258e+01,-6.879652732537726301e-02
1.403473519622382639e+02,-2.449514208558757389e+01,2.404399169653858337e+01,-6.717396446193746318e-02
1.405173439205223644e+02,-2.433246957295224888e+01,2.409333660016776335e+01,-6.560835029846730226e-02
1.406873782233430461e+02,-2.416920677554110597e+01,2.414084368508362388e+01,-6.415567017564977048e-02
1.408574494832344044e+02,-2.400540752437705194e+01,2.418660435333841718e+01,-6.254847669983494562e-02
1.410275762083794859e+02,-2.384106982378086670e+01,2.423060688475824520e+01,-6.101475719428958028e-02
1.411977444087563356e+02,-2.367625140938932660e+01,2.427294016595585546e+01,-5.959369006002290109e-02
1.413679679622973993e+02,-2.351095160937091677e+01,2.431358539069403690e+01,-5.800338452618655077e-02
1.415382371724105894e+02,-2.334521907313703437e+01,2.435262806409198433e+01,-5.644331427169363424e-02
1.417085512336301747e+02,-2.317907191051711280e+01,2.439007135190782449e+01,-5.502509455478141881e-02
1.418789186451062108e+02,-2.301253147679181410e+01,2.442597871643982899e+01,-5.355531898297726662e-02
1.420493199681176577e+02,-2.284563489339220510e+01,2.446036099870246261e+01,-5.206096635923878474e-02
1.422197560490399155e+02,-2.267840744188368163e+01,2.449327660506338233e+01,-5.058255517185108324e-02
1.423902196611022362e+02,-2.251087417648190936e+01,2.452474798922664689e+01,-4.912704295290033774e-02
1.425607087718581738e+02,-2.234305889838491055e+01,2.455482404820340747e+01,-4.779017609426929047e-02
1.427312134355633475e+02,-2.217498892877223327e+01,2.458353512027695942e+01,-4.643566969399309102e-02
1.429017296675830266e+02,-2.200668440465234710e+01,2.461090979000947954e+01,-4.502912076011324899e-02
1.430722746639003162e+02,-2.183814794840228402e+01,2.463700689106568120e+01,-4.372413022132662364e-02
1.432428495932160502e+02,-2.166939008536883193e+01,2.466183812493459371e+01,-4.243919609613949068e-02
1.434134618121919402e+02,-2.150042199975117541e+01,2.468546682161003503e+01,-4.110187419598822917e-02
1.435841178833302649e+02,-2.133124647122920337e+01,2.470789749626947085e+01,-3.980835927076686875e-02
1.437548240669853783e+02,-2.116187561732837352e+01,2.472920747015479748e+01,-3.849936739234246369e-02
1.439255853576953541e+02,-2.099231026688938329e+01,2.474938196730943218e+01,-3.715073569342453724e-02
1.440963990382112172e+02,-2.082257190093960375e+01,2.476851833520074919e+01,-3.581728718164085834e-02
1.442672764752817898e+02,-2.065265240022963411e+01,2.478658658852750207e+01,-3.448659575522940862e-02
1.444382060881705456e+02,-2.048258140649333825e+01,2.480369768585794077e+01,-3.317669068816640754e-02
1.446092045335620924e+02,-2.031234354992733415e+01,2.481980794712642080e+01,-3.187771888528296432e-02
1.447802593158365596e+02,-2.014196835780176897e+01,2.483504055843040703e+01,-3.052138594515536874e-02
1.449513717074118802e+02,-1.997145426918720901e+01,2.484933727604571985e+01,-2.924156770279403086e-02
1.451225491574059561e+02,-1.980081051386828150e+01,2.486284387284620934e+01,-2.799698434864476490e-02
1.452937844481793945e+02,-1.963004149638387830e+01,2.487547191599132645e+01,-2.665133153325082924e-02
1.454650771448938258e+02,-1.945916408810165876e+01,2.488739245651840193e+01,-2.534293064151193001e-02
1.456364260459282036e+02,-1.928817585530313039e+01,2.489850416791341914e+01,-2.405553995438117904e-02
1.458078296907383447e+02,-1.911709310424655683e+01,2.490898757123074603e+01,-2.273898891560937469e-02
1.459792718019364202e+02,-1.894592796789736155e+01,2.491872890535976381e+01,-2.146200244661500625e-02
1.461507639422263196e+02,-1.877468258611458651e+01,2.492792528504318739e+01,-2.021350269647768233e-02
1.463223034952056878e+02,-1.860335467360651052e+01,2.493644377270131329e+01,-1.895632526232231621e-02
1.464938655348012446e+02,-1.843198171732192137e+01,2.494449630549971531e+01,-1.764157175408172934e-02
1.466654678858721184e+02,-1.826054072024657060e+01,2.495193615864747017e+01,-1.636530616751454004e-02
1.468370924845489185e+02,-1.808906145445945057e+01,2.495899762280751943e+01,-1.511027019588453979e-02
1.470087417549225961e+02,-1.791753565434184736e+01,2.496550699403953644e+01,-1.382933557891875137e-02
1.471803973092759179e+02,-1.774599267978063821e+01,2.497172287845288352e+01,-1.261770594110480509e-02
1.473520611692138118e+02,-1.757442440668638994e+01,2.497745074683785660e+01,-1.137526854781137527e-02
1.475237352533505373e+02,-1.740283884039780204e+01,2.498296297012911182e+01,-1.009663490739414089e-02
1.476953931093563313e+02,-1.723125651691649196e+01,2.498805470826664887e+01,-8.798622788289774468e-03
1.478670434138647636e+02,-1.705967782718457215e+01,2.499301255736840943e+01,-7.598270654783557954e-03
1.480386804515045469e+02,-1.688810266360907875e+01,2.499762080365113803e+01,-6.854306287563609323e-03
1.482102839266495664e+02,-1.671655937084233656e+01,2.500216518354181616e+01,-6.534762231006193724e-03
1.483818754563511675e+02,-1.654501954439236400e+01,2.500637719100284073e+01,-6.339833712081883489e-03
1.485534341158332836e+02,-1.637351154441192591e+01,2.501054607406847552e+01,-6.202377599642307400e-03
1.487249743378128812e+02,-1.620201428209381689e+01,2.501438492470465391e+01,-6.044305670276437469e-03
1.488964964713324264e+02,-1.603053447077321181e+01,2.501819498986818147e+01,-5.838843707237383919e-03
1.490680007731044157e+02,-1.585906557784193005e+01,2.502167985474572376e+01,-5.657375754966392431e-03
1.492394804834107731e+02,-1.568762109137422556e+01,2.502515535565574467e+01,-5.517371185359017279e-03
1.494109429025537281e+02,-1.551618765245950016e+01,2.502830768816073359e+01,-5.406692676996367221e-03
1.495823882486506022e+02,-1.534477138987599254e+01,2.503146547538921141e+01,-5.250343337862580124e-03
1.497538167310149504e+02,-1.517336632038933253e+01,2.503429862205336676e+01,-5.041774776051444196e-03
1.499252215830182990e+02,-1.500198530589052481e+01,2.503715714608695109e+01,-4.909939923102331870e-03
1.500966170234148649e+02,-1.483060866787739940e+01,2.503969583315936376e+01,-4.759312494754091780e-03
1.502679962607345772e+02,-1.465924877886741129e+01,2.504227098806125085e+01,-4.587714319492666379e-03
1.504393594524894411e+02,-1.448790051782185984e+01,2.504453305019186615e+01,-4.428417711008615296e-03
1.506107067067212597e+02,-1.431656886225340308e+01,2.504684504780387044e+01,-4.281286324196174713e-03
1.507820453752202638e+02,-1.414524191826448352e+01,2.504884943959039845e+01,-4.133125865415439477e-03
1.509533613476188805e+02,-1.397393840674501497e+01,2.505091567771313521e+01,-3.931356551626840994e-03
1.511246689450250074e+02,-1.380263989347055009e+01,2.505267984295947770e+01,-3.762131774990767463e-03
1.512959683179837498e+02,-1.363135045082781893e+01,2.505452429821709259e+01,-3.632693159853719878e-03
1.514672524940676510e+02,-1.346007323347545892e+01,2.505606825183488340e+01,-3.474960807563598486e-03
1.516385286446854650e+02,-1.328880491440789235e+01,2.505770613285348958e+01,-3.338762502923841788e-03
1.518097897874465048e+02,-1.311754903231926583e+01,2.505904847031717253e+01,-3.171078586912382761e-03
1.519810431091644318e+02,-1.294630182703041577e+01,2.506049584040911071e+01,-2.983426949986006920e-03
1.521522816111999248e+02,-1.277506725725817383e+01,2.506165631198345523e+01,-2.831455901658660144e-03
1.523235195363221521e+02,-1.260383410870747589e+01,2.506293531064815028e+01,-2.673881633975426324e-03
1.524947427743828996e+02,-1.243261377061178408e+01,2.506393184183511380e+01,-2.483712401935293107e-03
1.526659585019345116e+02,-1.226140176611902177e+01,2.506506094705524745e+01,-2.358153804108058336e-03
1.528371667463335086e+02,-1.209019565637468396e+01,2.506591589524042618e+01,-2.212144055829375067e-03
1.530083746496951278e+02,-1.191899063885606580e+01,2.506690995254728449e+01,-2.048666349794984413e-03
1.531795681019411859e+02,-1.174779874520380929e+01,2.506764045900228055e+01,-1.889461623947606087e-03
1.533507542159276511e+02,-1.157661488352025358e+01,2.506851859389726300e+01,-1.678355418927198134e-03
1.535219401163095654e+02,-1.140543012336329376e+01,2.506914339752085397e+01,-1.532954846667429960e-03
1.536931187699480574e+02,-1.123425327904520543e+01,2.506993043677269029e+01,-1.429900722507549890e-03
1.538642901728434538e+02,-1.106308271575588620e+01,2.507046656399167617e+01,-1.201837113841426174e-03
1.540354543871458759e+02,-1.089191996580233202e+01,2.507117457959865092e+01,-1.049948031839398072e-03
1.542066184908647983e+02,-1.072075651902571103e+01,2.507164880470111257e+01,-9.376303395797839493e-04
1.543777825044296890e+02,-1.054959372773028825e+01,2.507229565522968073e+01,-7.384077251454351874e-04
1.545489393777291411e+02,-1.037843738330060894e+01,2.507272114213866132e+01,-5.942630202401815321e-04
1.547200891259024331e+02,-1.020728871860267084e+01,2.507333013465914107e+01,-4.780384869780102911e-04
1.548912459082618227e+02,-1.003613238897466964e+01,2.507372380443588256e+01,-2.348302009431073138e-04
1.550623955963965841e+02,-9.864983699927911687e+00,2.507430860030240893e+01,-6.602146273984500107e-05
1.552335452822735533e+02,-9.693834459152117944e+00,2.507469893049341891e+01,2.644823744756152640e-05
1.554046878855060072e+02,-9.522692839947080046e+00,2.507527928991842359e+01,2.068958542331795982e-04
1.555758375937224969e+02,-9.351543594136201065e+00,2.507567713531081921e+01,3.653977199415993902e-04
1.557469802493044426e+02,-9.180401980117132155e+00,2.507627422038985898e+01,5.314525449873971907e-04
1.559181300324653421e+02,-9.009252721987957457e+00,2.507669815181844797e+01,7.459217802885646396e-04
1.560892798821533063e+02,-8.838104043947446087e+00,2.507733143942857623e+01,8.680953165087018858e-04
1.562604227328311595e+02,-8.666961852798452881e+00,2.507780656768376915e+01,9.688108860414354961e-04
1.564315727558971219e+02,-8.495813195652393901e+00,2.507849034585256121e+01,1.195571485864733519e-03
1.566027299795237582e+02,-8.324656818195618868e+00,2.507902854233322998e+01,1.386530597422859414e-03
1.567738802901166935e+02,-8.153508198800283324e+00,2.507978939391720985e+01,1.443162435510493124e-03
1.569450378281498502e+02,-7.982351796755596141e+00,2.508041298407445652e+01,1.652373645231132795e-03
1.571162026530518858e+02,-7.811189055765910716e+00,2.508125760271045479e+01,1.854627838319063658e-03
1.572873606583288222e+02,-7.640032622287052710e+00,2.508199112106246886e+01,1.959050030783159382e-03
1.574585330748610374e+02,-7.468862853450314532e+00,2.508294318086083052e+01,2.142503239283275514e-03
1.576297058417050891e+02,-7.297692225789041309e+00,2.508379894665628740e+01,2.300494379843069474e-03
1.578008860435035388e+02,-7.126515437461251601e+00,2.508487997650669499e+01,2.457421307192620297e-03
1.579720666905731719e+02,-6.955337690959467523e+00,2.508587648729337971e+01,2.653476852548566130e-03
1.581432549175757458e+02,-6.784153871437426098e+00,2.508710490014187400e+01,2.793898461671762406e-03
1.583144507806804029e+02,-6.612961940435336139e+00,2.508826520351658473e+01,2.928942997408095269e-03
1.584856543499035979e+02,-6.441764033063489769e+00,2.508965754911411139e+01,3.102568438409562552e-03
1.586568657207587023e+02,-6.270557905885081773e+00,2.509099752174677533e+01,3.247908258398213722e-03
1.588280849782727557e+02,-6.099345908022626439e+00,2.509257420548482287e+01,3.361042146836646857e-03
1.589993122042596667e+02,-5.928125578140554630e+00,2.509411094041643508e+01,3.502593556196943562e-03
1.591705474951498900e+02,-5.756899480386437062e+00,2.509588528372011496e+01,3.508363176075634127e-03
1.593417980196902590e+02,-5.585657899932623849e+00,2.509763550628763440e+01,3.382298013231722737e-03
1.595130495826907975e+02,-5.414417700076575635e+00,2.509960826663499134e+01,3.321732429104814165e-03
1.596843093461804415e+02,-5.243169025172982778e+00,2.510155709558886272e+01,3.256064959729088222e-03
1.598555773307179209e+02,-5.071914713802589958e+00,2.510372120385331129e+01,3.195049991535789391e-03
1.600268535848779550e+02,-4.900651827552833240e+00,2.510586107125413591e+01,3.167368203782119050e-03
1.601981310451149625e+02,-4.729390465750376471e+00,2.510820933418796841e+01,3.087903608645156325e-03
1.603694238532658574e+02,-4.558113473772522184e+00,2.511053702472478477e+01,2.985327646009041259e-03
1.605407179643507050e+02,-4.386837947911846669e+00,2.511306026341746289e+01,2.936129939063589472e-03
1.607120203385098591e+02,-4.215553867363314389e+00,2.511556368971065467e+01,2.891038176905538250e-03
1.608833240526423651e+02,-4.044271312411074959e+00,2.511825605755826629e+01,2.795445646202380369e-03
1.610546290366409039e+02,-3.872987196428745005e+00,2.512092984791940253e+01,2.751680732690635865e-03
1.612259494814889536e+02,-3.701690465424327225e+00,2.512378024616112882e+01,2.696187917713015452e-03
1.613972641389705132e+02,-3.530399336102450825e+00,2.512661941569756507e+01,2.630755451452043529e-03
1.615685871965580702e+02,-3.359102576635994986e+00,2.512962112478351528e+01,2.600320967219807433e-03
1.617399116135551367e+02,-3.187804372946119624e+00,2.513261800182581851e+01,2.482100265041141916e-03
1.619112443746093390e+02,-3.016500563654887390e+00,2.513576759430327456e+01,2.381893115041791142e-03
1.620825713556627079e+02,-2.845202370238207656e+00,2.513890819441147428e+01,2.358604888427969035e-03
1.622539067381682685e+02,-2.673898493455654002e+00,2.514219378379455350e+01,2.295788832375998852e-03
1.624252434069735500e+02,-2.502593256098465169e+00,2.514547551067021303e+01,2.247350869618389840e-03
1.625965742457492240e+02,-2.331296436850865739e+00,2.514888960370211279e+01,2.211053052106732707e-03
1.627679134949303545e+02,-2.159991263901845482e+00,2.515230662445939203e+01,2.056788831521844368e-03
1.629392539670546398e+02,-1.988687336448684340e+00,2.515584524380826181e+01,1.999107645885413696e-03
1.631105885305925085e+02,-1.817389224979910844e+00,2.515937931652097603e+01,2.023217245527716979e-03
1.632819244310359181e+02,-1.646092336789828581e+00,2.516303539052898941e+01,1.921037756160674662e-03
1.634532614625819633e+02,-1.474794274991293674e+00,2.516668948454535126e+01,1.841390598787687660e-03
